,주차장관리번호,주차장명,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도_x,데이터기준일자,제공기관코드,제공기관명,Unnamed: 33,도로명주소,행정구역
732,123-2-000017,송파나루공원 동호주차장,공영,노외,20,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,민간 : 57면,02-424-1199,37.513205,127.106549,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 오금로 90,잠실6동
733,123-2-000018,서울놀이마당,공영,노외,17,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-2157-1091,37.508941,127.097721,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 삼학사로 136,잠실3동
734,123-2-000019,아시아공원,공영,노외,115,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-415-7734,37.510186,127.07828,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 백제고분로 69,잠실본동
735,123-2-000021,탄천,공영,노외,859,기타,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,420,2500,60.0,1200.0,0.0,0.0,60000.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-417-0739,37.51289000000001,127.069268,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 강남구 봉은사로114길 43,삼성1동
736,123-2-000022,가락동1(체비지),공영,노외,48,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-430-1580,37.49442,127.118803,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 중대로9길 13-14,가락본동
737,123-2-000023,가락동2(체비지),공영,노외,84,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-401-1580,37.494681,127.119759,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 중대로9길 16,가락본동
738,123-2-000025,풍납시장,공영,노외,15,5,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,500,30.0,500.0,0.0,0.0,50000.0,현금 카드,-1,풍납시장 상인회,070-8792-4500,37.537238,127.121273,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 바람드리길 52,풍납1동
739,123-2-000027,신천유수지 주차장,공영,노외,222,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울시설관리공단,02-2290-6209,37.521813,127.102693,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 올림픽로35길 104,잠실6동
740,123-2-000029,잠실역환승,공영,노외,355,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울시설관리공단,02-2290-4628,37.514926,127.105963,2019-07-29,3230000,서울특별시 송파구,-1.0,서울특별시 송파구 올림픽로 326,잠실6동
741,104-1-000001,동서울호텔길 노상 공영주차장,공영,노상,67,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5356318512,127.0921575573,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 구의강변로 52,구의3동
742,104-1-000003,송림식당길 노상 공영주차장,공영,노상,94,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,200,5.0,200.0,0.0,0.0,90000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5344437813,127.0751260246,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 뚝섬로 569,자양3동
743,104-1-000004,중곡동복개천 노상 공영주차장,공영,노상,80,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,200,5.0,200.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5596743124,127.0871257644,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 긴고랑로 108,중곡2동
744,104-1-000005,신성시장길 노상 공영주차장,공영,노상,36,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5546299791,127.0948563352,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 영화사로 77-1,구의2동
745,104-2-000001,중곡3동 마을공원 공영주차장,공영,노외,162,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,75,5.0,75.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5699186114,127.0846836236,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 용마산로33길 25,중곡3동
746,104-2-000002,능동 공영주차장,공영,노외,77,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,75,5.0,75.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5540425524,127.08024292530001,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 천호대로112길 56,능동
747,104-2-000003,구의1동 공영주차장,공영,노외,172,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.538269647,127.0878657299,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 자양로18길 78,구의1동
748,104-2-000004,구의3동 공영주차장,공영,노외,159,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5391535787,127.09136079870001,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 광나루로52길 83,구의3동
749,104-2-000005,자양유수지,공영,노외,287,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5293858107,127.0775284419,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 뚝섬로48길 58,자양2동
750,104-2-000006,자양4동 공영,공영,노외,86,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5395043104,127.0683511994,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 아차산로32길 11,자양4동
751,104-2-000007,화양동 공영,공영,노외,44,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,80000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5452978672,127.07118091219999,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 군자로 22,화양동
752,104-2-000008,광진광장 공영,공영,노외,36,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,5.0,250.0,0.0,0.0,120000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.54769328,127.0732155725,2019-02-28,3040000,서울특별시 광진구,-1.0,서울특별시 광진구 광나루로 389,군자동
753,105-1-000001,회기역 주변,공영,노상,82,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.59026,127.0612,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 망우로21길 35,휘경1동
754,105-1-000002,청량리시장제4,공영,노상,70,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,300,10.0,300.0,-1.0,-1.0,-1.0,현금,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.58558,127.0404,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 경동시장로23길 1,제기동
755,105-1-000003,청량리시장제3,공영,노상,52,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,18:00,09:00,18:00,혼합,15,500,15.0,500.0,-1.0,-1.0,-1.0,현금,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.58204,127.0406,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 경동시장로 34-1,제기동
756,105-1-000007,답십리부품상가,공영,노상,75,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.56562,127.0601,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 한천로11나길 22-6,답십리2동
757,105-1-000008,용두동청계주변,공영,노상,52,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.5712,127.02799999999999,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 청계천로7길 8,용신동
758,105-1-000009,신답고가,공영,노상,22,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.5700305,127.0504071,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 고미술로 11,답십리1동
759,105-1-000010,삼희상가,공영,노상,17,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.5663729,127.0546418,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 황물로 150,답십리1동
760,105-1-000011,정릉천변,공영,노상,64,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.581912446,127.0355354239,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 정릉천동로 107,제기동
761,105-1-000012,신일피혁주변,공영,노상,17,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:01,00:01,혼합,10,500,10.0,500.0,-1.0,-1.0,-1.0,현금+신용카드,"경차,저공해50, 장애인,국가유공자80,다둥이 2자녀 30, 다둥이 3자녀 50,승용차요일제 30",서울특별시 동대문구청,02-6929-0875,37.56543129999999,127.0685777,2019-04-19,3050000,서울특별시 동대문구,-1.0,서울특별시 동대문구 장한로12길 18,장안1동
