기간	자치구	성별	연령	합계	재학	재학	재학	재학	재학	재학	재학	졸업	졸업	졸업	졸업	졸업	졸업	졸업	중퇴	중퇴	중퇴	중퇴	중퇴	중퇴	중퇴	수료	수료	수료	수료	안받았음(미취학포함)
2015	서초구	여자	6~9세	7,712	6,156	6,156	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,556
2015	서초구	여자	10~14세	10,512	10,504	5,547	4,957	-	-	-	-	-	-	-	-	-	-	-	7	-	7	-	-	-	-	-	-	-	-	1
2015	서초구	여자	15~19세	11,907	10,988	-	1,744	7,003	533	1,708	-	876	-	10	866	-	-	-	43	-	5	31	7	-	-	-	-	-	-	-
2015	서초구	여자	20~24세	13,417	8,887	-	1	5	762	7,732	387	4,349	-	21	793	1,263	2,244	28	151	-	-	13	59	79	-	28	6	22	-	2
2015	서초구	여자	25~29세	15,366	1,786	-	-	-	33	576	1,177	12,961	-	5	530	1,539	9,497	1,390	320	-	18	-	126	151	25	298	40	76	182	1
2015	서초구	여자	30~34세	18,745	872	-	-	-	56	149	667	16,865	-	18	811	2,044	10,818	3,174	403	-	-	12	109	207	75	604	12	86	506	1
2015	서초구	여자	35~39세	19,218	515	-	-	-	31	115	369	17,487	-	9	1,256	2,047	9,842	4,333	477	-	-	8	105	189	175	732	37	95	600	7
2015	서초구	여자	40~44세	20,158	414	-	-	-	38	93	283	18,552	6	39	2,119	2,057	10,422	3,909	467	-	15	21	111	168	152	723	36	84	603	2
2015	서초구	여자	45~49세	18,312	297	-	-	-	25	73	199	16,992	34	135	3,206	1,628	8,821	3,168	411	8	15	26	85	200	77	612	54	56	502	-
2015	서초구	여자	50~54세	15,692	180	-	-	-	-	23	157	14,789	92	397	4,057	1,066	6,976	2,201	411	-	20	22	116	178	75	312	49	77	186	-
2015	서초구	여자	55~59세	15,532	58	-	-	-	-	9	49	14,596	488	733	4,960	1,002	5,827	1,586	561	29	58	119	97	203	55	317	48	54	215	-
2015	서초구	여자	60~64세	12,183	20	-	-	-	-	-	20	11,513	713	787	4,024	823	4,278	888	445	64	50	68	94	142	27	135	24	40	71	70
2015	서초구	여자	65~69세	9,496	-	-	-	-	-	-	-	8,894	794	938	3,121	509	3,157	375	358	45	37	37	46	179	14	131	53	48	30	113
2015	서초구	여자	70~74세	6,230	-	-	-	-	-	-	-	5,522	1,167	534	1,886	261	1,536	138	421	168	83	38	32	95	5	61	6	20	35	226
2015	서초구	여자	75~79세	4,021	-	-	-	-	-	-	-	3,397	850	503	1,172	118	634	120	295	94	50	26	23	97	5	18	8	-	10	311
2015	서초구	여자	80~84세	2,684	-	-	-	-	-	-	-	2,041	687	295	734	57	234	34	139	60	16	28	6	22	7	-	-	-	-	504
2015	서초구	여자	85세 이상	2,466	-	-	-	-	-	-	-	1,695	726	209	592	36	120	12	104	76	16	4	8	-	-	14	-	14	-	653
2015	강남구	합계	계	507,300	108,602	26,490	18,646	25,076	5,134	26,581	6,675	366,306	10,383	10,017	70,804	31,899	183,283	59,920	15,173	1,283	1,048	1,824	3,117	6,023	1,878	10,560	673	1,940	7,947	6,659
2015	강남구	합계	6~9세	16,759	13,552	13,552	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3,207
2015	강남구	합계	10~14세	25,854	25,837	12,936	12,901	-	-	-	-	-	-	-	-	-	-	-	15	-	15	-	-	-	-	-	-	-	-	2
2015	강남구	합계	15~19세	35,914	32,438	-	5,035	21,566	1,657	4,180	-	3,313	-	46	3,267	-	-	-	159	-	31	106	22	-	-	-	-	-	-	4
2015	강남구	합계	20~24세	33,445	23,970	-	682	3,430	2,565	16,671	622	8,729	2	89	3,352	2,077	3,123	86	610	-	33	98	237	242	-	81	25	56	-	55
2015	강남구	합계	25~29세	39,713	7,001	-	6	15	503	4,355	2,122	30,784	2	74	3,330	4,244	21,143	1,991	1,358	-	25	98	499	640	96	558	51	256	251	12
2015	강남구	합계	30~34세	48,542	2,347	-	-	2	195	710	1,440	43,150	-	119	4,340	5,818	26,559	6,314	1,724	-	35	137	543	846	163	1,312	46	330	936	9
2015	강남구	합계	35~39세	43,988	1,215	-	-	1	65	218	931	39,498	-	86	4,515	4,604	22,738	7,555	1,924	-	61	188	497	863	315	1,337	38	154	1,145	14
2015	강남구	합계	40~44세	46,944	870	-	3	8	88	188	583	43,000	16	76	5,678	4,302	22,860	10,068	1,305	3	20	80	278	540	384	1,743	101	181	1,461	26
2015	강남구	합계	45~49세	49,511	679	-	3	8	61	178	429	45,879	33	352	7,079	3,247	24,664	10,504	1,193	6	33	116	253	442	343	1,741	102	179	1,460	19
2015	강남구	합계	50~54세	43,076	389	-	2	8	-	29	350	40,225	355	764	8,538	2,426	19,562	8,580	1,244	55	24	98	174	614	279	1,203	70	252	881	15
2015	강남구	합계	55~59세	38,021	212	-	7	18	-	52	135	35,694	1,083	1,775	10,274	2,213	14,430	5,919	1,156	85	100	219	208	424	120	937	74	175	688	22
2015	강남구	합계	60~64세	29,042	77	-	4	17	-	-	56	27,182	1,362	2,005	7,954	1,328	10,581	3,952	1,055	133	130	192	116	407	77	578	75	67	436	150
2015	강남구	합계	65~69세	22,272	15	2	3	3	-	-	7	20,430	1,488	1,801	5,672	852	8,399	2,218	1,142	176	176	198	154	405	33	452	58	152	242	233
2015	강남구	합계	70~74세	15,369	-	-	-	-	-	-	-	13,456	2,149	1,283	3,160	424	5,014	1,426	1,018	263	160	147	63	337	48	397	16	100	281	498
2015	강남구	합계	75~79세	9,392	-	-	-	-	-	-	-	7,957	1,608	817	1,731	193	2,739	869	618	229	96	94	36	143	20	144	-	22	122	673
2015	강남구	합계	80~84세	5,233	-	-	-	-	-	-	-	4,143	1,135	462	1,164	86	1,047	249	403	205	64	31	11	92	-	68	17	16	35	619
2015	강남구	합계	85세 이상	4,225	-	-	-	-	-	-	-	2,866	1,150	268	750	85	424	189	249	128	45	22	26	28	-	9	-	-	9	1,101
2015	강남구	남자	계	241,890	58,878	13,732	10,415	14,597	2,834	14,070	3,230	167,083	2,550	3,287	27,932	10,928	86,250	36,136	7,723	279	409	957	1,624	3,463	991	5,872	298	954	4,620	2,334
2015	강남구	남자	6~9세	8,875	7,134	7,134	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,741
2015	강남구	남자	10~14세	13,705	13,704	6,598	7,106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
2015	강남구	남자	15~19세	18,805	16,829	-	2,646	11,217	933	2,033	-	1,858	-	18	1,840	-	-	-	117	-	14	93	10	-	-	-	-	-	-	1
2015	강남구	남자	20~24세	16,702	13,673	-	656	3,363	1,434	8,083	137	2,589	2	48	1,718	404	397	20	398	-	32	58	137	171	-	17	9	8	-	25
2015	강남구	남자	25~29세	17,911	4,718	-	5	12	336	3,328	1,037	12,151	2	36	1,544	1,528	8,452	589	771	-	6	55	267	394	49	260	37	147	76	11
2015	강남구	남자	30~34세	22,246	1,155	-	-	-	81	406	668	19,386	-	76	1,996	2,062	12,756	2,496	1,097	-	17	105	367	544	64	608	15	152	441	-
2015	강남구	남자	35~39세	20,526	562	-	-	-	14	104	444	18,378	-	63	2,037	1,720	10,954	3,604	1,080	-	34	99	284	532	131	499	19	63	417	7
2015	강남구	남자	40~44세	21,617	424	-	-	-	16	46	362	19,724	9	26	2,501	1,503	9,993	5,692	652	2	20	36	129	270	195	809	29	83	697	8
2015	강남구	남자	45~49세	23,677	305	-	1	3	20	70	211	21,678	-	152	2,568	1,038	11,279	6,641	554	-	14	57	90	221	172	1,133	59	64	1,010	7
2015	강남구	남자	50~54세	21,094	234	-	-	-	-	-	234	19,416	104	254	2,800	897	9,585	5,776	663	19	16	48	39	367	174	775	26	127	622	6
2015	강남구	남자	55~59세	17,789	104	-	1	-	-	-	103	16,617	293	528	3,354	750	7,238	4,454	546	27	43	111	86	206	73	515	14	61	440	7
2015	강남구	남자	60~64세	13,213	36	-	-	2	-	-	34	12,213	344	671	2,744	469	5,084	2,901	498	38	63	73	61	205	58	440	45	53	342	26
2015	강남구	남자	65~69세	10,489	-	-	-	-	-	-	-	9,649	352	524	2,212	295	4,573	1,693	479	45	48	85	76	213	12	336	23	108	205	25
2015	강남구	남자	70~74세	7,800	-	-	-	-	-	-	-	6,927	713	471	1,384	128	3,095	1,136	477	79	62	52	47	194	43	298	10	59	229	98
2015	강남구	남자	75~79세	4,449	-	-	-	-	-	-	-	4,031	450	229	719	51	1,847	735	238	35	17	65	25	76	20	124	-	22	102	56
2015	강남구	남자	80~84세	1,872	-	-	-	-	-	-	-	1,579	165	118	314	60	697	225	103	28	18	6	-	51	-	49	12	7	30	141
2015	강남구	남자	85세 이상	1,120	-	-	-	-	-	-	-	887	116	73	201	23	300	174	50	6	5	14	6	19	-	9	-	-	9	174
2015	강남구	여자	계	265,410	49,724	12,758	8,231	10,479	2,300	12,511	3,445	199,223	7,833	6,730	42,872	20,971	97,033	23,784	7,450	1,004	639	867	1,493	2,560	887	4,688	375	986	3,327	4,325
2015	강남구	여자	6~9세	7,884	6,418	6,418	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,466
2015	강남구	여자	10~14세	12,149	12,133	6,338	5,795	-	-	-	-	-	-	-	-	-	-	-	15	-	15	-	-	-	-	-	-	-	-	1
2015	강남구	여자	15~19세	17,109	15,609	-	2,389	10,349	724	2,147	-	1,455	-	28	1,427	-	-	-	42	-	17	13	12	-	-	-	-	-	-	3
2015	강남구	여자	20~24세	16,743	10,297	-	26	67	1,131	8,588	485	6,140	-	41	1,634	1,673	2,726	66	212	-	1	40	100	71	-	64	16	48	-	30
2015	강남구	여자	25~29세	21,802	2,283	-	1	3	167	1,027	1,085	18,633	-	38	1,786	2,716	12,691	1,402	587	-	19	43	232	246	47	298	14	109	175	1
2015	강남구	여자	30~34세	26,296	1,192	-	-	2	114	304	772	23,764	-	43	2,344	3,756	13,803	3,818	627	-	18	32	176	302	99	704	31	178	495	9
2015	강남구	여자	35~39세	23,462	653	-	-	1	51	114	487	21,120	-	23	2,478	2,884	11,784	3,951	844	-	27	89	213	331	184	838	19	91	728	7
2015	강남구	여자	40~44세	25,327	446	-	3	8	72	142	221	23,276	7	50	3,177	2,799	12,867	4,376	653	1	-	44	149	270	189	934	72	98	764	18
2015	강남구	여자	45~49세	25,834	374	-	2	5	41	108	218	24,201	33	200	4,511	2,209	13,385	3,863	639	6	19	59	163	221	171	608	43	115	450	12
2015	강남구	여자	50~54세	21,982	155	-	2	8	-	29	116	20,809	251	510	5,738	1,529	9,977	2,804	581	36	8	50	135	247	105	428	44	125	259	9
2015	강남구	여자	55~59세	20,232	108	-	6	18	-	52	32	19,077	790	1,247	6,920	1,463	7,192	1,465	610	58	57	108	122	218	47	422	60	114	248	15
2015	강남구	여자	60~64세	15,829	41	-	4	15	-	-	22	14,969	1,018	1,334	5,210	859	5,497	1,051	557	95	67	119	55	202	19	138	30	14	94	124
2015	강남구	여자	65~69세	11,783	15	2	3	3	-	-	7	10,781	1,136	1,277	3,460	557	3,826	525	663	131	128	113	78	192	21	116	35	44	37	208
2015	강남구	여자	70~74세	7,569	-	-	-	-	-	-	-	6,529	1,436	812	1,776	296	1,919	290	541	184	98	95	16	143	5	99	6	41	52	400
2015	강남구	여자	75~79세	4,943	-	-	-	-	-	-	-	3,926	1,158	588	1,012	142	892	134	380	194	79	29	11	67	-	20	-	-	20	617
2015	강남구	여자	80~84세	3,361	-	-	-	-	-	-	-	2,564	970	344	850	26	350	24	300	177	46	25	11	41	-	19	5	9	5	478
2015	강남구	여자	85세 이상	3,105	-	-	-	-	-	-	-	1,979	1,034	195	549	62	124	15	199	122	40	8	20	9	-	-	-	-	-	927
2015	송파구	합계	계	591,252	121,431	33,053	20,187	25,559	7,219	28,677	6,736	431,852	19,941	20,891	118,862	48,952	179,383	43,823	19,750	1,980	1,628	2,454	5,035	7,241	1,412	8,266	1,109	1,466	5,691	9,953
2015	송파구	합계	6~9세	21,457	17,048	17,048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4,409
2015	송파구	합계	10~14세	29,806	29,792	16,003	13,789	-	-	-	-	-	-	-	-	-	-	-	9	-	9	-	-	-	-	-	-	-	-	5
2015	송파구	합계	15~19세	37,367	33,814	-	5,413	21,445	2,434	4,522	-	3,235	-	141	3,094	-	-	-	310	-	46	208	22	34	-	-	-	-	-	8
2015	송파구	합계	20~24세	40,903	27,663	-	981	4,094	3,933	18,230	425	12,265	8	89	4,575	3,344	4,206	43	854	-	30	96	377	344	7	117	71	46	-	4
2015	송파구	합계	25~29세	45,240	7,097	-	-	1	446	4,372	2,278	35,637	-	70	3,760	6,415	23,527	1,865	1,738	-	21	149	724	772	72	722	113	308	301	46
2015	송파구	합계	30~34세	54,921	2,364	-	3	1	194	622	1,544	48,968	-	170	5,249	8,366	29,416	5,767	2,437	-	43	139	904	1,158	193	1,136	155	214	767	16
2015	송파구	합계	35~39세	52,326	1,431	-	-	1	86	322	1,022	47,609	-	194	7,417	7,946	25,057	6,995	1,990	-	51	147	667	828	297	1,265	70	174	1,021	31
2015	송파구	합계	40~44세	54,426	952	-	-	7	59	286	600	50,406	7	408	12,830	7,419	22,426	7,316	1,902	-	62	190	614	776	260	1,154	148	108	898	12
2015	송파구	합계	45~49세	52,888	580	-	-	2	66	167	345	49,765	238	1,061	16,094	5,586	20,685	6,101	1,500	21	76	159	470	615	159	1,020	117	129	774	23
2015	송파구	합계	50~54세	50,310	352	-	-	-	1	84	267	47,504	987	2,464	17,632	3,693	17,666	5,062	1,699	58	184	209	359	740	149	739	102	91	546	16
2015	송파구	합계	55~59세	49,320	201	-	-	4	-	63	134	46,672	2,514	4,182	19,044	2,916	13,808	4,208	1,715	193	223	324	354	503	118	695	118	86	491	37
2015	송파구	합계	60~64세	37,006	100	-	1	3	-	4	92	34,424	3,008	4,343	12,445	1,644	9,791	3,193	1,561	184	220	286	220	524	127	671	101	104	466	250
2015	송파구	합계	65~69세	26,028	29	2	-	1	-	5	21	23,858	3,529	3,247	8,063	990	6,296	1,733	1,206	282	198	151	162	393	20	417	55	136	226	518
2015	송파구	합계	70~74세	17,489	8	-	-	-	-	-	8	15,119	3,638	2,355	4,423	290	3,531	882	1,148	435	176	200	64	267	6	174	43	31	100	1,040
2015	송파구	합계	75~79세	10,885	-	-	-	-	-	-	-	8,806	2,837	1,100	2,390	203	1,838	438	941	459	164	79	52	183	4	102	10	26	66	1,036
2015	송파구	합계	80~84세	6,315	-	-	-	-	-	-	-	4,558	1,639	643	1,287	68	797	124	546	223	102	99	31	91	-	43	6	13	24	1,168
2015	송파구	합계	85세 이상	4,565	-	-	-	-	-	-	-	3,026	1,536	424	559	72	339	96	194	125	23	18	15	13	-	11	-	-	11	1,334
2015	송파구	남자	계	287,121	65,325	17,026	10,855	15,129	3,958	15,121	3,236	203,093	5,681	8,530	51,241	19,821	91,428	26,392	11,147	420	804	1,482	3,048	4,636	757	4,466	493	691	3,282	3,090
2015	송파구	남자	6~9세	10,954	8,834	8,834	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,120
2015	송파구	남자	10~14세	15,317	15,315	8,192	7,123	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
2015	송파구	남자	15~19세	19,002	17,083	-	2,751	11,029	1,190	2,113	-	1,726	-	98	1,628	-	-	-	186	-	18	146	14	8	-	-	-	-	-	7
2015	송파구	남자	20~24세	20,890	16,187	-	980	4,091	2,233	8,773	110	4,119	8	70	2,566	868	607	-	561	-	24	90	204	243	-	20	13	7	-	3
2015	송파구	남자	25~29세	21,457	4,871	-	-	1	357	3,508	1,005	15,151	-	57	2,107	2,636	9,804	547	1,145	-	13	80	449	582	21	266	50	157	59	24
2015	송파구	남자	30~34세	26,573	1,279	-	1	-	107	410	761	23,252	-	122	2,868	3,606	14,409	2,247	1,607	-	22	62	602	814	107	426	49	97	280	9
2015	송파구	남자	35~39세	25,337	653	-	-	-	20	161	472	22,767	-	131	3,504	3,165	12,564	3,403	1,337	-	23	109	475	628	102	560	42	96	422	20
2015	송파구	남자	40~44세	26,238	432	-	-	4	33	68	327	23,996	-	220	5,242	2,867	11,367	4,300	1,128	-	47	134	343	444	160	674	56	50	568	8
2015	송파구	남자	45~49세	25,891	280	-	-	1	17	37	225	24,057	33	462	6,382	2,428	10,740	4,012	898	6	36	104	283	374	95	644	66	42	536	12
2015	송파구	남자	50~54세	24,295	166	-	-	-	1	15	150	22,749	363	912	6,681	1,615	9,687	3,491	907	22	101	97	175	410	102	458	40	31	387	15
2015	송파구	남자	55~59세	23,286	138	-	-	1	-	31	106	21,802	758	1,584	7,498	1,277	7,702	2,983	885	72	86	179	192	278	78	445	39	36	370	16
2015	송파구	남자	60~64세	17,839	54	-	-	2	-	1	51	16,480	842	1,654	5,243	625	5,594	2,522	812	58	113	178	120	265	78	425	69	28	328	68
2015	송파구	남자	65~69세	13,116	25	-	-	-	-	4	21	12,148	1,177	1,436	3,462	399	4,179	1,495	530	31	98	92	88	207	14	306	33	110	163	107
2015	송파구	남자	70~74세	8,683	8	-	-	-	-	-	8	7,816	1,038	1,001	2,330	139	2,510	798	515	99	101	105	37	173	-	129	30	12	87	215
2015	송파구	남자	75~79세	4,864	-	-	-	-	-	-	-	4,265	768	432	1,098	132	1,435	400	366	79	66	39	45	137	-	63	-	12	51	170
2015	송파구	남자	80~84세	2,216	-	-	-	-	-	-	-	1,774	337	227	486	42	584	98	222	36	51	56	12	67	-	43	6	13	24	177
2015	송파구	남자	85세 이상	1,163	-	-	-	-	-	-	-	991	357	124	146	22	246	96	48	17	5	11	9	6	-	7	-	-	7	117
2015	송파구	여자	계	304,131	56,106	16,027	9,332	10,430	3,261	13,556	3,500	228,759	14,260	12,361	67,621	29,131	87,955	17,431	8,603	1,560	824	972	1,987	2,605	655	3,800	616	775	2,409	6,863
2015	송파구	여자	6~9세	10,503	8,214	8,214	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,289
2015	송파구	여자	10~14세	14,489	14,477	7,811	6,666	-	-	-	-	-	-	-	-	-	-	-	9	-	9	-	-	-	-	-	-	-	-	3
2015	송파구	여자	15~19세	18,365	16,731	-	2,662	10,416	1,244	2,409	-	1,509	-	43	1,466	-	-	-	124	-	28	62	8	26	-	-	-	-	-	1
2015	송파구	여자	20~24세	20,013	11,476	-	1	3	1,700	9,457	315	8,146	-	19	2,009	2,476	3,599	43	293	-	6	6	173	101	7	97	58	39	-	1
2015	송파구	여자	25~29세	23,783	2,226	-	-	-	89	864	1,273	20,486	-	13	1,653	3,779	13,723	1,318	593	-	8	69	275	190	51	456	63	151	242	22
2015	송파구	여자	30~34세	28,348	1,085	-	2	1	87	212	783	25,716	-	48	2,381	4,760	15,007	3,520	830	-	21	77	302	344	86	710	106	117	487	7
2015	송파구	여자	35~39세	26,989	778	-	-	1	66	161	550	24,842	-	63	3,913	4,781	12,493	3,592	653	-	28	38	192	200	195	705	28	78	599	11
2015	송파구	여자	40~44세	28,188	520	-	-	3	26	218	273	26,410	7	188	7,588	4,552	11,059	3,016	774	-	15	56	271	332	100	480	92	58	330	4
2015	송파구	여자	45~49세	26,997	300	-	-	1	49	130	120	25,708	205	599	9,712	3,158	9,945	2,089	602	15	40	55	187	241	64	376	51	87	238	11
2015	송파구	여자	50~54세	26,015	186	-	-	-	-	69	117	24,755	624	1,552	10,951	2,078	7,979	1,571	792	36	83	112	184	330	47	281	62	60	159	1
2015	송파구	여자	55~59세	26,034	63	-	-	3	-	32	28	24,870	1,756	2,598	11,546	1,639	6,106	1,225	830	121	137	145	162	225	40	250	79	50	121	21
2015	송파구	여자	60~64세	19,167	46	-	1	1	-	3	41	17,944	2,166	2,689	7,202	1,019	4,197	671	749	126	107	108	100	259	49	246	32	76	138	182
2015	송파구	여자	65~69세	12,912	4	2	-	1	-	1	-	11,710	2,352	1,811	4,601	591	2,117	238	676	251	100	59	74	186	6	111	22	26	63	411
2015	송파구	여자	70~74세	8,806	-	-	-	-	-	-	-	7,303	2,600	1,354	2,093	151	1,021	84	633	336	75	95	27	94	6	45	13	19	13	825
2015	송파구	여자	75~79세	6,021	-	-	-	-	-	-	-	4,541	2,069	668	1,292	71	403	38	575	380	98	40	7	46	4	39	10	14	15	866
2015	송파구	여자	80~84세	4,099	-	-	-	-	-	-	-	2,784	1,302	416	801	26	213	26	324	187	51	43	19	24	-	-	-	-	-	991
2015	송파구	여자	85세 이상	3,402	-	-	-	-	-	-	-	2,035	1,179	300	413	50	93	-	146	108	18	7	6	7	-	4	-	-	4	1,217
2015	강동구	합계	계	415,370	78,627	21,457	13,678	17,773	5,883	16,771	3,065	307,721	18,985	23,407	109,333	39,902	99,710	16,384	16,763	2,092	1,688	2,482	4,330	5,548	623	4,135	894	880	2,361	8,124
2015	강동구	합계	6~9세	14,102	11,338	11,338	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,764
2015	강동구	합계	10~14세	19,196	19,196	10,118	9,078	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	강동구	합계	15~19세	25,407	23,074	-	3,782	14,887	1,908	2,497	-	2,104	-	56	2,048	-	-	-	229	-	62	118	29	20	-	-	-	-	-	-
2015	강동구	합계	20~24세	29,279	17,940	-	817	2,883	3,186	10,850	204	10,432	4	122	4,210	3,493	2,579	24	824	-	19	136	431	238	-	80	46	34	-	3
2015	강동구	합계	25~29세	30,615	4,128	-	-	-	394	2,615	1,119	24,486	1	56	3,335	5,882	14,525	687	1,652	-	12	81	793	730	36	342	94	146	102	7
2015	강동구	합계	30~34세	36,304	1,203	-	-	-	161	355	687	32,462	1	143	5,347	7,289	17,338	2,344	1,900	-	36	169	807	830	58	726	155	177	394	13
2015	강동구	합계	35~39세	34,992	634	-	-	-	87	144	403	32,037	-	198	7,156	6,709	14,921	3,053	1,719	-	22	117	650	762	168	589	88	65	436	13
2015	강동구	합계	40~44세	35,531	531	-	1	1	77	143	309	33,180	40	377	12,189	5,391	12,561	2,622	1,227	-	39	177	399	459	153	566	119	63	384	27
2015	강동구	합계	45~49세	36,376	359	-	-	-	67	116	176	34,246	255	1,390	15,173	3,903	11,239	2,286	1,107	21	103	183	263	468	69	613	134	110	369	51
2015	강동구	합계	50~54세	37,803	117	-	-	-	1	27	89	35,750	1,368	3,055	17,105	2,925	9,472	1,825	1,592	120	208	312	329	546	77	305	34	50	221	39
2015	강동구	합계	55~59세	38,274	79	-	-	1	-	20	58	36,336	2,463	4,984	17,671	2,247	7,281	1,690	1,476	152	241	340	217	504	22	347	69	90	188	36
2015	강동구	합계	60~64세	27,673	23	-	-	1	-	2	20	26,032	3,098	4,979	11,496	1,079	4,431	949	1,211	200	242	252	155	339	23	250	63	57	130	157
2015	강동구	합계	65~69세	19,697	2	1	-	-	-	1	-	17,844	3,356	3,665	7,148	542	2,642	491	1,181	296	256	210	151	255	13	187	58	43	86	483
2015	강동구	합계	70~74세	13,382	3	-	-	-	2	1	-	11,343	3,403	2,332	3,647	195	1,503	263	1,081	439	196	213	62	171	-	65	16	24	25	890
2015	강동구	합계	75~79세	8,294	-	-	-	-	-	-	-	6,279	2,484	1,165	1,643	132	777	78	862	462	152	84	33	131	-	52	12	21	19	1,101
2015	강동구	합계	80~84세	4,802	-	-	-	-	-	-	-	3,203	1,479	574	739	78	301	32	381	190	48	67	11	61	4	7	-	-	7	1,211
2015	강동구	합계	85세 이상	3,643	-	-	-	-	-	-	-	1,987	1,033	311	426	37	140	40	321	212	52	23	-	34	-	6	6	-	-	1,329
2015	강동구	남자	계	205,864	44,069	11,396	7,578	10,829	3,200	9,512	1,554	147,440	5,723	9,583	50,418	16,882	54,668	10,166	9,785	474	866	1,567	2,748	3,725	405	2,274	464	407	1,403	2,296
2015	강동구	남자	6~9세	7,389	5,999	5,999	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,390
2015	강동구	남자	10~14세	10,116	10,116	5,396	4,720	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	강동구	남자	15~19세	13,567	12,276	-	2,041	7,945	1,021	1,269	-	1,150	-	49	1,101	-	-	-	141	-	47	66	16	12	-	-	-	-	-	-
2015	강동구	남자	20~24세	15,365	11,176	-	816	2,882	1,736	5,697	45	3,659	3	69	2,289	835	456	7	516	-	11	86	267	152	-	11	11	-	-	3
2015	강동구	남자	25~29세	15,277	3,033	-	-	-	288	2,152	593	10,928	1	27	1,831	2,346	6,437	286	1,166	-	-	49	570	532	15	150	54	46	50	-
2015	강동구	남자	30~34세	18,263	632	-	-	-	91	219	322	16,129	1	38	2,868	2,988	9,221	1,013	1,219	-	18	118	511	548	24	270	68	85	117	13
2015	강동구	남자	35~39세	17,784	315	-	-	-	29	86	200	16,026	-	104	3,583	2,858	7,952	1,529	1,128	-	22	69	435	518	84	306	52	47	207	9
2015	강동구	남자	40~44세	17,830	282	-	1	1	20	35	225	16,460	15	244	5,334	2,370	6,925	1,572	772	-	39	158	191	269	115	294	49	25	220	22
2015	강동구	남자	45~49세	17,781	120	-	-	-	13	42	65	16,519	95	546	6,166	1,870	6,271	1,571	737	15	91	126	143	315	47	370	66	51	253	35
2015	강동구	남자	50~54세	18,145	64	-	-	-	1	7	56	16,870	429	1,167	7,014	1,361	5,613	1,286	975	31	101	202	205	366	70	201	23	17	161	35
2015	강동구	남자	55~59세	18,290	30	-	-	-	-	2	28	17,167	858	1,814	7,311	1,181	4,651	1,352	835	60	129	202	133	295	16	231	45	25	161	27
2015	강동구	남자	60~64세	13,363	22	-	-	1	-	1	20	12,574	1,024	1,941	5,405	516	2,902	786	559	61	86	114	101	174	23	151	25	29	97	57
2015	강동구	남자	65~69세	9,926	2	1	-	-	-	1	-	9,043	990	1,505	3,819	295	2,022	412	618	63	112	139	94	203	7	172	49	37	86	91
2015	강동구	남자	70~74세	6,742	2	-	-	-	1	1	-	5,869	1,017	1,188	2,111	110	1,217	226	609	113	107	182	55	152	-	65	16	24	25	197
2015	강동구	남자	75~79세	3,638	-	-	-	-	-	-	-	3,119	778	487	1,040	85	662	67	316	83	68	26	27	112	-	46	6	21	19	157
2015	강동구	남자	80~84세	1,524	-	-	-	-	-	-	-	1,240	331	257	356	40	229	27	128	35	17	29	-	43	4	7	-	-	7	149
2015	강동구	남자	85세 이상	864	-	-	-	-	-	-	-	687	181	147	190	27	110	32	66	13	18	1	-	34	-	-	-	-	-	111
2015	강동구	여자	계	209,506	34,558	10,061	6,100	6,944	2,683	7,259	1,511	160,281	13,262	13,824	58,915	23,020	45,042	6,218	6,978	1,618	822	915	1,582	1,823	218	1,861	430	473	958	5,828
2015	강동구	여자	6~9세	6,713	5,339	5,339	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,374
2015	강동구	여자	10~14세	9,080	9,080	4,722	4,358	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	강동구	여자	15~19세	11,840	10,798	-	1,741	6,942	887	1,228	-	954	-	7	947	-	-	-	88	-	15	52	13	8	-	-	-	-	-	-
2015	강동구	여자	20~24세	13,914	6,764	-	1	1	1,450	5,153	159	6,773	1	53	1,921	2,658	2,123	17	308	-	8	50	164	86	-	69	35	34	-	-
2015	강동구	여자	25~29세	15,338	1,095	-	-	-	106	463	526	13,558	-	29	1,504	3,536	8,088	401	486	-	12	32	223	198	21	192	40	100	52	7
