충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
진잠동주민센터,대전광역시 유성구 원내로 5 지상주차장(원내동 213-4),대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,1,0,N,대전광역시 유성구 원내로 5 지상주차장(원내동 213-4),대전광역시 유성구 원내동 213-4번지 지상주차장,,,36.299532,127.316634,2019-06-17,3670000,대전광역시 유성구,
한국과학기술원(KAIST),"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원)",대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,3,0,N,"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원)",대전광역시 유성구 구성동 23번지 한국과학기술원,,,36.368348,127.356842,2019-06-17,3670000,대전광역시 유성구,
계룡스파텔,"대전광역시 유성구 온천로 81 (봉명동, 계룡스파텔)",대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,3,0,N,"대전광역시 유성구 온천로 81 (봉명동, 계룡스파텔)",대전광역시 유성구 봉명동 539-1번지 계룡스파텔,,,36.355133,127.347881,2019-06-17,3670000,대전광역시 유성구,
한국지질자원연구원,"대전광역시 유성구 과학로 124 (가정동, 한국지질자원연구원)",대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,3,0,N,"대전광역시 유성구 과학로 124 (가정동, 한국지질자원연구원)",대전광역시 유성구 가정동 30번지 한국지질자원연구원,,,36.381059,127.357362,2019-06-17,3670000,대전광역시 유성구,
한국가스기술공사,대전광역시 유성구 대덕대로 1227 (봉산동 한국가스기술공사),대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,2,0,N,대전광역시 유성구 대덕대로 1227 (봉산동 한국가스기술공사),대전광역시 유성구 봉산동 839번지 한국가스기술공사,,,36.4360054,127.3900154,2019-06-17,3670000,대전광역시 유성구,
대전시 한국수자원공사,대전광역시 유성구 유성대로1689번길 125  주차장,대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,2,0,N,대전광역시 유성구 유성대로1689번길 125  주차장,대전광역시 유성구 전민동 462-1번지 주차장,,,36.406999,127.394198,2019-06-17,3670000,대전광역시 유성구,
대전시 해태산업 라도무스아트센터,대전광역시 유성구 동서대로 639  주차장,대전광역시,연중무휴,00:00,23:59,Y,N,AC완속,1,0,N,대전광역시 유성구 동서대로 639  주차장,대전광역시 유성구 원신흥동 578-6번지 주차장,,,36.333064,127.333651,2019-06-17,3670000,대전광역시 유성구,
이마트 이천점,"경기도 이천시 이섭대천로 1440-50 , 옥상주차장(증포동)",경기도,"매월 2, 4주 일요일",10:00,00:00,N,Y,DC차데모+AC3상,0,1,N,"경기도 이천시 이섭대천로 1440-50 , 옥상주차장(증포동)","경기도 이천시 증포동 47-4, 옥상주차장",환경부(한국자동차환경협회),1661-9408,37.293941,127.459078,2019-03-05,4070000,경기도 이천시,
롯데마트 마장휴게소점(통영방향),"경기도 이천시 마장면 중부고속도로 82 , 지하주차장 100구역",경기도,연중무휴,06:00,03:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 마장면 중부고속도로 82 , 지하주차장 100구역","경기도 이천시 마장면 목리 산13-32, 지하주차장 100구역",환경부(한국자동차환경협회),1661-9408,37.2636321,127.4076625,2019-03-05,4070000,경기도 이천시,
이천휴게소(통영방향),경기도 이천시 마장면 중부대로609번길 244-35,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142,한국자동차환경협회,1661-9408,37.2647118,127.403595,2019-03-05,4070000,경기도 이천시,
이천휴게소(통영방향),경기도 이천시 마장면 중부대로609번길 244-35,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142,한국전력,031-630-7246,37.2647118,127.403595,2019-03-05,4070000,경기도 이천시,
이천휴게소(하남방향),경기도 이천시 신둔면 서이천로853번길 346-129,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 신둔면 서이천로853번길 346-129,경기도 이천시 신둔면 용면리 산86,한국자동차환경협회,1661-9408,37.293855,127.378079,2019-03-05,4070000,경기도 이천시,
마장복합휴게소,경기도 이천시 마장면 중부고속도로 82,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 마장면 중부고속도로 82,경기도 이천시 마장면 목리 산13-32,환경부(한국자동차환경협회),1661-9408,37.2636321,127.4076625,2019-03-05,4070000,경기도 이천시,
덕평휴게소(강릉방향),"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 정면 좌측 주차장(흡연장 옆)",경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 정면 좌측 주차장(흡연장 옆)","경기도 이천시 마장면 각평리 319, 휴게소 정면 좌측 주차장(흡연장 옆)",환경부(한국자동차환경협회),1661-9408,37.2405296,127.3888535,2019-03-05,4070000,경기도 이천시,
덕평휴게소(인천방향),"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)",경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)","경기도 이천시 마장면 각평리 319, 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)",환경부(한국자동차환경협회),1661-9408,37.2405296,127.3888535,2019-03-05,4070000,경기도 이천시,
한국전력 이천지사,"경기도 이천시 이섭대천로 1264, 지상주자창 좌측(창전동)",경기도,연중무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 이섭대천로 1264, 지상주자창 좌측(창전동)","경기도 이천시 창전동 144-1, 지상주차장 좌측",한국전력,031-630-7246,37.283179,127.447283,2019-03-05,4070000,경기도 이천시,
설봉공원주차장,"경기도 이천시 경충대로2709번길 128, 제1주차장 좌측(관고동)",경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 경충대로2709번길 128, 제1주차장 좌측(관고동)","경기도 이천시 관고동 356, 제1주차장 좌측",한국전력,031-630-7246,37.278619,127.428446,2019-03-05,4070000,경기도 이천시,
이천시보건소,경기도 이천시 증신로153번길 13(증포동),경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,경기도 이천시 증신로153번길 13(증포동),경기도 이천시 증포동 152-2,한국전기차충전서비스,1522-1782,37.2889554,127.4523668,2019-03-05,4070000,경기도 이천시,
현대자동차 이천지점,경기도 이천시 경충대로 2664(중리동),경기도,연중무휴,09:00,17:30,Y,N,,1,0,N,경기도 이천시 경충대로 2664(중리동),경기도 이천시 중리동 445-11,현대자동차,,37.2765193,127.4372023,2019-03-05,4070000,경기도 이천시,
이천경찰서,경기도 이천시 부악로 32(중리동),경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 부악로 32(중리동),경기도 이천시 중리동 350-1,에스트래픽,080-805-0010,37.2735919,127.4351832,2019-03-05,4070000,경기도 이천시,
종합운동장,경기도 이천시 부발읍 중부대로 1696,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,N,경기도 이천시 부발읍 중부대로 1696,경기도 이천시 부발읍 무촌리 52-16,에스트래픽,080-805-0010,37.2865735,127.4963505,2019-03-05,4070000,경기도 이천시,
농업테마공원,경기도 이천시 모가면 공원로 48,경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,2,1,N,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 어농리 871-3,에스트래픽,080-805-0010,37.1811472,127.4570012,2019-03-05,4070000,경기도 이천시,
이천시청,"경기도 이천시 부악로 40, 지하1층 주차장(중리동)",경기도,연중무휴,09:00,18:00,Y,N,,2,0,N,"경기도 이천시 부악로 40, 지하주차장(중리동)","경기도 이천시 중리동 490, 지하주차장",지엔텔,1544-4279,37.2717955,127.434369,2019-03-05,4070000,경기도 이천시,
이천농업기술센터,"경기도 이천시 부악로 38-52, 지상주차장(중리동)",경기도,연중무휴,09:00,18:00,Y,N,,2,0,N,경기도 이천시 부악로 38-52(중리동),경기도 이천시 중리동 386-1,지엔텔,1544-4279,37.2722505,127.4326224,2019-03-05,4070000,경기도 이천시,
이천시청 주차장,"경기도 이천시 부악로 40, 민원주차장(중리동)",경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,"경기도 이천시 부악로 40, 민원주차장(중리동)","경기도 이천시 중리동 490, 민원주차장",지엔텔,1544-4279,37.2717955,127.434369,2019-03-05,4070000,경기도 이천시,
이천시청 주차장,"경기도 이천시 부악로 40, 민원주차장(중리동)",경기도,연중무휴,00:00,00:00,Y,N,,1,0,N,"경기도 이천시 부악로 40, 민원주차장(중리동)","경기도 이천시 중리동 490, 민원주차장",시그넷이브이,070-4618-1331,37.2717955,127.434369,2019-03-05,4070000,경기도 이천시,
장호원읍사무소주차장,경기도 이천시 장호원읍 서동대로 8844-6,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 장호원읍 서동대로 8844-6,경기도 이천시 장호원읍 진암리 17-21,지엔텔,1544-4279,37.1147873,127.617602,2019-03-05,4070000,경기도 이천시,
이천시 롯데아울렛(이천),"경기도 이천시 호법면 프리미엄아울렛로 177-74, 지하1층주차장(백자동B1D2)",경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,2,1,N,"경기도 이천시 호법면 프리미엄아울렛로 177-74, 지하1층주차장(백자동B1D2)","경기도 이천시 호법면 단천리 864, 지하1층주차장(백자동B1D2)",지엔텔,1544-4279,37.2422526,127.4000798,2019-03-05,4070000,경기도 이천시,
청강문화산업대학교,경기도 이천시 마장면 청강가창로 389-94,경기도,연중무휴,00:00,00:00,Y,N,,1,0,N,경기도 이천시 마장면 청강가창로 389-94,경기도 이천시 마장면 해월리 33,케이티,1522-4700,37.2049315,127.3545245,2019-03-05,4070000,경기도 이천시,
매곡리덕평C.C,경기도 이천시 호법면 장자터로 115 (덕평C.C),경기도,연중무휴,00:00,00:00,Y,N,,3,0,Y,경기도 이천시 호법면 장자터로 115 (덕평C.C),경기도 이천시 호법면 매곡리 704-2(덕평C.C),케이티,1522-4700,37.185664,127.399678,2019-03-05,4070000,경기도 이천시,
동림환경,경기도 이천시 부발읍 중부대로1390번길 99,경기도,연중무휴,00:00,00:00,Y,N,,1,0,N,경기도 이천시 부발읍 중부대로1390번길 99,경기도 이천시 부발읍 마암리 207-1,케이티,1522-4700,37.2707918,127.4728189,2019-03-05,4070000,경기도 이천시,
공단119 인근 주차장,공단119 인근 주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,,전라남도 여수시 중흥동 1696-1,한국전력,1899-2100,34.838015,127.694000,2019-06-10,4810000,전라남도 여수시,
공단반점 앞 주차장,공단반점 앞 주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,,전라남도 여수시 월하동 1145-5,한국전력,1899-2100,34.807689,127.669620,2019-06-10,4810000,전라남도 여수시,
내트럭 여수사업소,내트럭 여수사업소,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,전라남도 여수시 여수산단로 140(주삼동),전라남도 여수시 주삼동 1020,한국전력,1899-2100,34.797717,127.6625376517,2019-06-10,4810000,전라남도 여수시,
대포졸음쉼터,여수 자동차 전용도로 졸음쉼터,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,N,전라남도 여수시 소라면 대포리 산124-1,전라남도 여수시 소라면 대포리 산124-2,한국전력,1899-2100,34.815840,127.620450,2019-06-10,4810000,전라남도 여수시,
전라남도국제교육원,전라남도국제교육원,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 여수시 돌산읍 강남로 31,전라남도 여수시 돌산읍 우두리 1049,환경부(한국자동차환경협회),1661-9408,34.7185255,127.7488059,2019-06-10,4810000,전라남도 여수시,
동백공영주차장,동백공영주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,전라남도 여수시 오동도로 98,전라남도 여수시 수정동 280,한국전력,1899-2100,34.7417895,127.7518152,2019-06-10,4810000,전라남도 여수시,
배수펌프 주차장,배수펌프 주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,,전라남도 여수시 남산동 493,한국전력,1899-2100,34.736794,127.7319693,2019-06-10,4810000,전라남도 여수시,
여문공영주차장,여문공영주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,전라남도 여수시 여서1로 50,전라남도 여수시 여서동 237,한국전력,1899-2100,34.7518611,127.7034951,2019-06-10,4810000,전라남도 여수시,
여서청사 주차장,여서청사 주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,N,전라남도 여수시 여서1로 101,전라남도 여수시 여서동 222-2,한국전력,1899-2100,34.7545085,127.7085931,2019-06-10,4810000,전라남도 여수시,
여수농협 미평,여수농협 미평,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,전라남도 여수시 미평9길 12,전라남도 여수시 미평동 668-5,한국전력,1899-2100,34.7700672,127.7047530,2019-06-10,4810000,전라남도 여수시,
여수시청 직장어린이집앞,여수시 본청사,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 여수시 시청로 1,전라남도 여수시 학동 168,환경부(한국자동차환경협회),1661-9408,34.7605204,127.6621362,2019-06-10,4810000,전라남도 여수시,
여수시청 직장어린이집앞,여수시 본청사,전라남도,연중무휴,00:00,00:00,N,Y,DC콤보,0,2,N,전라남도 여수시 시청로 1,전라남도 여수시 학동 168,환경부(한국자동차환경협회),1661-9408,34.7605204,127.6621362,2019-06-10,4810000,전라남도 여수시,
율촌도서관 공영주차장,율촌도서관 공영주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,N,전라남도 여수시 율촌로 100-11,전라남도 여수시 율촌면 조화리 65-1,한국전력,1899-2100,34.8840385667,127.5791200659,2019-06-10,4810000,전라남도 여수시,
한전여수지사,한국전력공사 여수지사,전라남도,연중무휴,06:00,22:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 여수시 좌수영로 416,,한국전력,1899-2100,34.7661513,127.7040853,2019-06-10,4810000,전라남도 여수시,
향일암 주차장,향일암 주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,전라남도 여수시 향일암로 142,전라남도 여수시 돌산읍 율림리 35,한국전력,1899-2100,34.5992710,127.8000010,2019-06-10,4810000,전라남도 여수시,
화장동 공영주차장,화장동 공영주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,Y,,전라남도 여수시 화장동 795-1,한국전력,1899-2100,34.775905,127.648150,2019-06-10,4810000,전라남도 여수시,
흥국체육관 공영주차장,흥국체육관,전라남도,연중무휴,00:00,00:00,N,Y,DC콤보,0,2,N,전라남도 여수시 선소로 93(학동),전라남도 여수시 선소로 94(학동),환경부(한국자동차환경협회),1661-9408,34.7609997,127.6679030,2019-06-10,4810000,전라남도 여수시,
화양보건지소,화양보건지소,전라남도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 여수시 화양면 화양로 1436-9,,환경부(한국자동차환경협회),1661-9408,34.7098109,127.6177670,2019-06-10,4810000,전라남도 여수시,
