주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,Unnamed: 33
123-2-000015,카페고고스,공영,노외,서울특별시 송파구 석촌호수로197,서울특별시 송파구 잠실동 47,17,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,민간 : 57면 카페고고스,02-2042-0100,37.506607,127.09840200000001,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000016,더다이닝호수,공영,노외,서울특별시 송파구 잠실로148,서울특별시 송파구 잠실동 47,20,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,민간 : 57면 더다이닝호수,02-2042-7544,37.510556,127.10108799999999,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000017,송파나루공원 동호주차장,공영,노외,서울특별시 송파구 잠실로180,서울특별시 송파구 신천동 32,20,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,민간 : 57면,02-424-1199,37.513205,127.106549,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000018,서울놀이마당,공영,노외,서울특별시 송파구 삼학사로 136,서울특별시 송파구 잠실동 47,17,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-2157-1091,37.508941,127.09772099999999,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000019,아시아공원,공영,노외,서울특별시 송파구 올림픽로44,서울특별시 송파구 잠실동 84,115,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-415-7734,37.510186,127.07828,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000020,풍납유수지,공영,노외,서울특별시 송파구 올림픽로41길 108,서울특별시 송파구 풍납동 387,234,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,0,10.0,500.0,0.0,10000.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증·구정유공주민 표지 부착차량(1년간)*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울아산병원,02-2147-3200,37.525071000000004,127.106283,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000021,탄천,공영,노외,서울특별시 송파구 탄천동로 36,서울특별시 송파구 잠실동 1082-1,859,기타,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,420,2500,60.0,1200.0,0.0,0.0,60000.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-417-0739,37.512890000000006,127.069268,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000022,가락동1(체비지),공영,노외,서울특별시 송파구 중대로9길 13-14,서울특별시 송파구 가락동98-1,48,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-430-1580,37.49442,127.118803,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000023,가락동2(체비지),공영,노외,서울특별시 송파구 중대로9길 16,서울특별시 송파구 가락동80-2 외 1,84,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,0.0,0.0,0.0,0.0,0.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-401-1580,37.494681,127.119759,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000024,장지동 문정동(체비지),공영,노외,서울특별시 송파구 송이로31길,서울특별시 송파구 문정동2-5,101,4,요일제,평일+토요일+공휴일,06:00,21:00,06:00,21:00,06:00,21:00,유료,5,100,0.0,0.0,0.0,0.0,50000.0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,송파구시설관리공단,02-407-1500,37.490714000000004,127.13431100000001,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000025,풍납시장,공영,노외,서울특별시 송파구 바람드리길 50,서울특별시 송파구 풍납동 152-81,15,5,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,500,30.0,500.0,0.0,0.0,50000.0,현금 카드,-1,풍납시장 상인회,070-8792-4500,37.537238,127.121273,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000026,잠실나루역 환승주차장 (노상),공영,노외,서울특별시 송파구 오금로20,서울특별시 송파구 신천동 15,30,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차 *80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울시 흰돌기업,02-2290-6209,37.521452000000004,127.10333700000001,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000027,신천유수지 주차장,공영,노외,서울특별시 송파구 오금로 1,서울특별시 송파구 신천동 14,222,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울시설관리공단,02-2290-6209,37.521813,127.10269299999999,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000028,복정역 환승,공영,노외,서울특별시 송파구 송파대로 지하 6,서울특별시 송파구 장지동 561-9,367,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울시설관리공단,02-3443-9240,37.469953000000004,127.128249,2019-07-29,3230000,서울특별시 송파구,-1.0
123-2-000029,잠실역환승,공영,노외,서울특별시 송파구 올림픽로 300(신천동),서울특별시 송파구 신천동 29,355,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,0.0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울시설관리공단,02-2290-4628,37.514926,127.10596299999999,2019-07-29,3230000,서울특별시 송파구,-1.0
104-1-000001,동서울호텔길 노상 공영주차장,공영,노상,서울특별시 광진구 구의강변로,서울특별시 광진구 구의3동 609-1 일대,67,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5356318512,127.0921575573,2019-02-28,3040000,서울특별시 광진구,-1.0
104-1-000003,송림식당길 노상 공영주차장,공영,노상,서울특별시 광진구 뚝섬로41길,서울특별시 광진구 자양3동 712 일대,94,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,200,5.0,200.0,0.0,0.0,90000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5344437813,127.0751260246,2019-02-28,3040000,서울특별시 광진구,-1.0
104-1-000004,중곡동복개천 노상 공영주차장,공영,노상,서울특별시 광진구 긴고랑로,서울특별시 광진구 중곡2동 150-196,80,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,200,5.0,200.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5596743124,127.0871257644,2019-02-28,3040000,서울특별시 광진구,-1.0
104-1-000005,신성시장길 노상 공영주차장,공영,노상,서울특별시 광진구 영화사로,서울특별시 광진구 중곡4동 453 일대,36,2,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,0.0,0.0,100000.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5546299791,127.0948563352,2019-02-28,3040000,서울특별시 광진구,-1.0
104-2-000001,중곡3동 마을공원 공영주차장,공영,노외,서울특별시 광진구 용마산로33길25,서울특별시 광진구 중곡동 195-1,162,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,75,5.0,75.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5699186114,127.0846836236,2019-02-28,3040000,서울특별시 광진구,-1.0
104-2-000002,능동 공영주차장,공영,노외,서울특별시 광진구 천호대로112길 56,서울특별시 광진구 능동 205,77,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,75,5.0,75.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5540425524,127.08024292530001,2019-02-28,3040000,서울특별시 광진구,-1.0
104-2-000003,구의1동 공영주차장,공영,노외,서울특별시 광진구 자양로18길 78,서울특별시 광진구 구의동 243-78,172,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.538269647,127.0878657299,2019-02-28,3040000,서울특별시 광진구,-1.0
104-2-000004,구의3동 공영주차장,공영,노외,서울특별시 광진구 광나루로52길 83,서울특별시 광진구 구의동 219-15,159,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5391535787,127.09136079870001,2019-02-28,3040000,서울특별시 광진구,-1.0
104-2-000005,자양유수지,공영,노외,서울특별시 광진구 뚝섬로52길 74,서울특별시 광진구 자양동 594,287,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,0.0,0.0,-1.0,"현금, 신용카드","요일제, 2자녀(30퍼센트) / 3자녀, 경차, 저공해(50퍼센트) / 장애인, 유공자(80퍼센트) 할인",서울특별시  광진구 시설관리공단,02-2049-4540,37.5293858107,127.0775284419,2019-02-28,3040000,서울특별시 광진구,-1.0
